ClienteID,Nombre,Edad,Genero,Distrito,TipoCliente
1650,Brígida Lozano,27,Masculino,Miraflores,Frecuente
1651,Emilio del Gonzalo,23,Masculino,San Miguel,Nuevo
1652,Jose Ignacio Duilio Calzada Gallardo,69,Masculino,Lince,VIP
1653,Rosario Páez-Ros,67,Masculino,Surco,Frecuente
1654,Constanza Vergara Tudela,39,Femenino,Lince,Nuevo
1655,Pastor Azorin Capdevila,22,Masculino,Jesús María,Nuevo
1656,José Luis Cámara Azcona,42,Masculino,San Borja,Frecuente
1657,Eugenia Izquierdo,35,Femenino,Lince,Frecuente
1658,Elisabet Benavent Losada,70,Masculino,Lince,Frecuente
1659,Balduino Somoza Samper,32,Masculino,Barranco,VIP
1660,Gema Yuste,25,Masculino,Surco,Nuevo
1661,Baldomero Arroyo Izaguirre,42,Femenino,Lince,VIP
1662,Noé de Sanmartín,66,Masculino,Barranco,Nuevo
1663,Curro Alberto Montenegro Vergara,20,Masculino,San Isidro,Nuevo
1664,Guillermo Aller Rubio,46,Masculino,Barranco,VIP
1665,Ariadna Reig Cabeza,28,Femenino,Pueblo Libre,Nuevo
1666,Sarita Comas-Piñol,43,Femenino,Pueblo Libre,Frecuente
1667,Leonel Cosme Puig Agustín,44,Femenino,Miraflores,Frecuente
1668,Josefina Guardia Carrera,39,Masculino,San Isidro,Frecuente
1669,Emigdio Puerta Pedraza,51,Masculino,Barranco,Frecuente
1670,Amanda Colom Marcos,51,Femenino,Surco,Nuevo
1671,Consuelo Torrens Benítez,46,Femenino,Miraflores,Frecuente
1672,Lourdes Márquez Sáenz,44,Masculino,Jesús María,VIP
1673,Jessica Marcos Ramis,58,Femenino,Jesús María,Nuevo
1674,Mateo Romeu Plaza,63,Femenino,Lince,Nuevo
1675,Gastón Ballesteros Gascón,34,Masculino,San Miguel,Nuevo
1676,Norberto Camps Espinosa,19,Masculino,Miraflores,Nuevo
1677,Adolfo Arrieta Pino,49,Masculino,La Molina,Nuevo
1678,Pepita Roda Galiano,21,Femenino,Lince,Nuevo
1679,Calixta Landa Garay,25,Femenino,La Molina,Nuevo
1680,Omar Duarte,47,Femenino,Jesús María,Nuevo
1681,Sigfrido Soler Sancho,28,Masculino,Jesús María,Nuevo
1682,Ambrosio Blasco Doménech,62,Femenino,San Borja,VIP
1683,Chita Arnaiz Busquets,48,Masculino,Barranco,Frecuente
1684,Marisa del Chico,19,Femenino,San Borja,Nuevo
1685,Constanza Torralba Riba,36,Femenino,Miraflores,Frecuente
1686,Cintia Medina Escamilla,18,Masculino,San Isidro,Nuevo
1687,Florencio Toledo Santamaría,18,Masculino,La Molina,Frecuente
1688,Candelas de Rodrigo,63,Femenino,Lince,Nuevo
1689,Nuria Cuervo Valcárcel,23,Femenino,Miraflores,Frecuente
1690,Matilde Muñoz Ros,55,Masculino,San Isidro,Nuevo
1691,Constanza Tania Alvarado Ferrando,66,Masculino,Lince,Nuevo
1692,Pilar Rocamora-Palomino,67,Masculino,Barranco,Nuevo
1693,Nadia Ayllón Vall,55,Masculino,San Isidro,Frecuente
1694,Amaya Andres-Calderon,56,Masculino,San Borja,VIP
1695,Silvia Emelina Ferrándiz Esparza,70,Masculino,San Borja,VIP
1696,Ignacio Riba Amor,58,Masculino,Barranco,Nuevo
1697,Carmelita Contreras,38,Masculino,Lince,Nuevo
1698,Arsenio Losada Pera,41,Masculino,Lince,Nuevo
1699,Adolfo Álvaro Planas,29,Femenino,Lince,Frecuente
1700,Venceslás Macias Cabezas,51,Masculino,San Isidro,Nuevo
1701,Apolonia Miralles Cabrera,25,Masculino,Barranco,Nuevo
1702,Marcial Sigfrido Garrido Expósito,20,Femenino,La Molina,Nuevo
1703,Rosalía de Vergara,36,Femenino,Pueblo Libre,VIP
1704,Buenaventura de Riba,67,Femenino,San Miguel,Nuevo
1705,Íñigo Cipriano Pla Marco,55,Masculino,San Borja,Nuevo
1706,Eloísa Flores,50,Femenino,Pueblo Libre,Frecuente
1707,Javi Rebollo Galvez,36,Femenino,La Molina,Frecuente
1708,Mariano Sancho Valderrama,60,Masculino,Pueblo Libre,Nuevo
1709,Nazaret Cuenca Gallego,68,Masculino,Lince,Nuevo
1710,Plácido Barón Seco,44,Masculino,San Miguel,Frecuente
1711,Abigaíl Frías,64,Femenino,Miraflores,VIP
1712,Begoña Pons-Amores,65,Femenino,San Miguel,Frecuente
1713,Urbano Aznar Gascón,31,Femenino,San Isidro,VIP
1714,Candelario Pelayo García,20,Masculino,Jesús María,Nuevo
1715,Demetrio Gras Sosa,46,Femenino,San Borja,Nuevo
1716,Leonel Osorio Hidalgo,38,Femenino,Lince,Nuevo
1717,Feliciana Contreras,56,Masculino,Jesús María,Frecuente
1718,Severino Ferreras Bustos,20,Masculino,Pueblo Libre,Frecuente
1719,Dulce Pagès Lladó,40,Masculino,San Miguel,Nuevo
1720,Clemente Tomas-Pla,19,Femenino,San Isidro,Frecuente
1721,Mamen Malo Guerrero,48,Masculino,La Molina,Frecuente
1722,Gregorio Sainz Priego,27,Masculino,San Miguel,Nuevo
1723,Remigio Reyes Rosell Pino,37,Masculino,San Borja,Frecuente
1724,Maxi de Sarmiento,28,Masculino,Miraflores,Frecuente
1725,Evangelina Tejera-Zorrilla,56,Femenino,Jesús María,Nuevo
1726,Etelvina Luján Berenguer,45,Masculino,San Borja,Frecuente
1727,Anita Noguera Molina,22,Femenino,Jesús María,VIP
1728,Rubén Arranz Díaz,38,Femenino,Barranco,Frecuente
1729,Agustín Díez Barberá,64,Masculino,San Borja,Frecuente
1730,Fanny Camacho Bayo,61,Masculino,San Miguel,Nuevo
1731,María Belén de Marquez,38,Femenino,La Molina,Nuevo
1732,Ezequiel Jáuregui-Blázquez,33,Femenino,San Miguel,Frecuente
1733,Melania Agustín Sotelo,41,Femenino,San Miguel,Nuevo
1734,Emilia Palau-Olmo,41,Femenino,San Isidro,VIP
1735,Nuria de Gallart,48,Femenino,San Isidro,Frecuente
1736,Julieta Pomares-Ibáñez,20,Masculino,Miraflores,Nuevo
1737,Cirino Cobo Rodriguez,44,Masculino,Pueblo Libre,Nuevo
1738,Noé Sergio Tomé Grande,33,Femenino,Surco,Frecuente
1739,Pánfilo Ildefonso Echeverría Asensio,37,Masculino,La Molina,Nuevo
1740,Ileana Mendoza Ledesma,64,Masculino,Barranco,Frecuente
1741,Celia Caballero Calatayud,42,Femenino,Miraflores,Nuevo
1742,Jose Francisco Bolaños Moraleda,41,Masculino,Surco,VIP
1743,Teo Jurado Mur,36,Femenino,Pueblo Libre,Nuevo
1744,Máximo Montaña Sureda,21,Masculino,Pueblo Libre,Nuevo
1745,Chucho Gabaldón Mate,26,Masculino,San Isidro,Frecuente
1746,Judith Valbuena Rovira,48,Femenino,Lince,Nuevo
1747,Buenaventura Narváez Tormo,51,Masculino,San Miguel,Nuevo
1748,Damián del Cisneros,37,Femenino,San Isidro,Nuevo
1749,Máximo Fuster Blanco,61,Femenino,Surco,Nuevo
1750,Mohamed Quirós-Villalba,30,Masculino,Pueblo Libre,Nuevo
1751,Yago Mata Carretero,54,Masculino,Lince,Nuevo
1752,Remigio Vicens Roma,65,Femenino,Miraflores,Nuevo
1753,Anna Villegas Iborra,50,Femenino,Miraflores,Nuevo
1754,Eric Xavier Malo Domínguez,32,Masculino,San Isidro,Nuevo
1755,Gaspar de Monreal,58,Femenino,San Miguel,Nuevo
1756,Amor Cuesta Robles,57,Masculino,Surco,Frecuente
1757,Noelia Malena Arregui Castejón,68,Femenino,Miraflores,Frecuente
1758,Moisés Rius Expósito,37,Masculino,Barranco,Nuevo
1759,Narciso Mur Cortés,54,Masculino,San Borja,Nuevo
1760,Evita Merche Verdejo Arnaiz,19,Masculino,La Molina,Nuevo
1761,Luisina Fuster Téllez,46,Femenino,Surco,Nuevo
1762,Candelas Cerezo-Bou,66,Masculino,Surco,Nuevo
1763,Rosario Ródenas Pedrero,50,Femenino,Jesús María,Frecuente
1764,Ramiro Calisto Fabra Calderon,49,Masculino,Surco,Frecuente
1765,Zacarías del Español,55,Masculino,San Miguel,VIP
1766,Román Guardiola Sanchez,60,Femenino,Miraflores,Nuevo
1767,África Vilanova Roda,21,Femenino,Surco,Frecuente
1768,Caridad de Comas,43,Masculino,Surco,Nuevo
1769,Francisco Javier Fuente Avilés,22,Masculino,La Molina,Frecuente
1770,María José Calderon,66,Masculino,Pueblo Libre,VIP
1771,Victoriano Figuerola Berenguer,39,Femenino,Surco,Frecuente
1772,Belén Donoso Falcó,25,Masculino,Miraflores,Nuevo
1773,Paola Tello Garay,45,Masculino,Jesús María,Nuevo
1774,Judith Cruz Morata,44,Masculino,Pueblo Libre,Frecuente
1775,Bernarda Beltran Corbacho,66,Femenino,Pueblo Libre,Nuevo
1776,Jordana Pedraza Meléndez,22,Masculino,Miraflores,Frecuente
1777,Felix del Ferrando,57,Masculino,Pueblo Libre,Nuevo
1778,Alejandro Barreda Garzón,39,Masculino,Barranco,Nuevo
1779,Macario Campos Carvajal,28,Masculino,Barranco,Nuevo
1780,Segismundo Arranz Sáez,54,Femenino,La Molina,Nuevo
1781,Yaiza Jurado,61,Femenino,Barranco,Frecuente
1782,Norberto Leopoldo Ramírez Arroyo,18,Masculino,Barranco,Nuevo
1783,Isidoro de Villalba,37,Masculino,Miraflores,Frecuente
1784,Virgilio Amado Batlle Crespo,31,Femenino,Barranco,Nuevo
1785,Samanta Ferrándiz Collado,60,Masculino,Miraflores,Nuevo
1786,Adora del Ponce,20,Femenino,Surco,Nuevo
1787,Fabiana Molina Royo,41,Masculino,Jesús María,Nuevo
1788,Nidia Rincón Porta,30,Femenino,Pueblo Libre,Frecuente
1789,Santiago Ortiz Pizarro,44,Femenino,San Miguel,Nuevo
1790,Osvaldo Gallego-Jara,54,Masculino,Jesús María,Nuevo
1791,Marcelo del Yuste,35,Masculino,Jesús María,Nuevo
1792,Paulina Toro Bermudez,32,Masculino,Barranco,Nuevo
1793,Olimpia Sarmiento-Echevarría,68,Masculino,Lince,Frecuente
1794,Timoteo Sacristán Romero,67,Femenino,Surco,Nuevo
1795,Ani Garzón Téllez,37,Masculino,La Molina,Nuevo
1796,Paco Cruz-Valentín,31,Femenino,Surco,Nuevo
1797,Alejandra Ugarte Arnal,31,Femenino,Surco,Nuevo
1798,Modesto Ruiz Mínguez,19,Masculino,Jesús María,Nuevo
1799,Emiliano Pinedo Ochoa,21,Femenino,San Miguel,VIP
1800,Rosalva Ariza Montesinos,30,Femenino,Lince,Frecuente
1801,Olalla Franco Castillo,25,Masculino,La Molina,Frecuente
1802,Dimas del Piñol,45,Femenino,Miraflores,Nuevo
1803,Candelas Miralles Palacios,36,Femenino,Jesús María,Nuevo
1804,Gustavo Alonso Martorell Moreno,29,Masculino,Pueblo Libre,Frecuente
1805,León Aguiló,28,Masculino,Jesús María,Frecuente
1806,Aureliano de Lladó,60,Masculino,La Molina,Frecuente
1807,Martina Peña Abascal,26,Femenino,San Borja,Frecuente
1808,René Pérez Tur,69,Femenino,Miraflores,Nuevo
1809,Chus Yuste Roldan,29,Femenino,La Molina,Nuevo
1810,María León,64,Masculino,Pueblo Libre,Nuevo
1811,Félix Montalbán,31,Masculino,La Molina,Frecuente
1812,Elpidio Perales,64,Masculino,San Isidro,Frecuente
1813,Narcisa Torrent Peláez,33,Femenino,Pueblo Libre,Nuevo
1814,Adora Cruz Navarro,68,Femenino,Jesús María,VIP
1815,Juanito Cid Tejedor,37,Masculino,La Molina,Nuevo
1816,Victor Manuel Albero Jove,26,Masculino,Jesús María,Nuevo
1817,Gerónimo Figuerola Lillo,39,Femenino,Surco,Nuevo
1818,Laura Zamora Burgos,35,Masculino,Surco,Nuevo
1819,Eugenia Navarrete,34,Masculino,La Molina,Nuevo
1820,Sebastian Pastor Prat Miranda,64,Masculino,La Molina,Frecuente
1821,Palmira Bienvenida Román Mercader,29,Femenino,San Miguel,Nuevo
1822,Elías de Pedrosa,36,Femenino,Pueblo Libre,Frecuente
1823,Francisca del Piñeiro,60,Masculino,San Borja,Frecuente
1824,Galo Cuevas Bonet,19,Masculino,San Borja,Nuevo
1825,Josefina de Torralba,30,Femenino,La Molina,Nuevo
1826,Primitiva Sobrino,44,Femenino,Lince,Nuevo
1827,Emperatriz del Vazquez,22,Femenino,Jesús María,Nuevo
1828,Miguel Ángel Roldán Domingo,36,Femenino,San Borja,Frecuente
1829,Cecilia Romero Clavero,18,Femenino,San Isidro,Nuevo
1830,María Carmen Torrents Juárez,31,Femenino,Jesús María,Nuevo
1831,María Luisa Mercader,53,Masculino,Surco,VIP
1832,Aura Artigas Girona,63,Femenino,San Borja,Nuevo
1833,Raquel Bonilla Alcalde,60,Femenino,La Molina,Nuevo
1834,Josefa Jara Galan,49,Masculino,Barranco,VIP
1835,Agustina María Pilar Tejero Campos,68,Masculino,San Borja,Nuevo
1836,Samu Olmo Mesa,19,Masculino,Miraflores,Nuevo
1837,Ángel Gimenez Pera,38,Masculino,San Borja,Frecuente
1838,Álvaro Solera Revilla,31,Masculino,La Molina,Frecuente
1839,Ildefonso Bermejo Fabregat,63,Femenino,Pueblo Libre,Frecuente
1840,Yésica Villanueva Vélez,20,Femenino,La Molina,Frecuente
1841,Salomé Hurtado-Coello,34,Masculino,Pueblo Libre,Nuevo
1842,Estefanía Maestre,57,Masculino,San Isidro,VIP
1843,Eustaquio Macías Rios,68,Femenino,San Borja,Frecuente
1844,Benjamín Crespi Tenorio,21,Femenino,La Molina,Frecuente
1845,Baltasar Francisco Cal Verdugo,57,Masculino,Barranco,Nuevo
1846,Íngrid Barba Maestre,37,Masculino,Jesús María,Frecuente
1847,Juana de Nogueira,57,Masculino,La Molina,Nuevo
1848,Tadeo Jáuregui Corral,30,Femenino,San Isidro,Nuevo
1849,Juan Carlos Asenjo-Bastida,23,Masculino,San Borja,Frecuente
1850,Tecla Río Tejero,29,Femenino,Surco,Nuevo
1851,Danilo Bejarano,63,Femenino,Barranco,Frecuente
1852,Juliana Adriana Pintor Verdú,67,Femenino,Jesús María,Nuevo
1853,Reinaldo Revilla,54,Femenino,Miraflores,Frecuente
1854,Ezequiel Bernardo Angulo Morán,38,Femenino,Jesús María,Nuevo
1855,Cristian Santamaría Prada,61,Femenino,San Borja,Nuevo
1856,Anastasia Acevedo Mendoza,19,Femenino,Pueblo Libre,Frecuente
1857,Ariel Lasa Chaves,49,Femenino,San Isidro,Frecuente
1858,Marisa Pomares Córdoba,52,Masculino,Jesús María,Frecuente
1859,Bibiana de Borja,62,Masculino,San Miguel,Nuevo
1860,Américo Cabezas,21,Femenino,Lince,Nuevo
1861,Graciana Prat Cortina,52,Femenino,Jesús María,Nuevo
1862,Wálter Soria Gelabert,45,Masculino,Pueblo Libre,Frecuente
1863,Cayetana Mendoza Reguera,66,Masculino,San Miguel,Nuevo
1864,Teodora Campos Losa,52,Masculino,San Borja,Nuevo
1865,Vinicio Parra Belda,36,Femenino,Jesús María,Frecuente
1866,Edmundo Nicolás Landa,59,Masculino,Barranco,Nuevo
1867,Celia Ruth Núñez Guitart,24,Femenino,Barranco,Nuevo
1868,Marciano Jara,41,Masculino,Barranco,Frecuente
1869,Socorro Cantón Casares,63,Masculino,La Molina,Nuevo
1870,Xiomara Ávila Oliver,58,Femenino,La Molina,Nuevo
1871,Ramón Montoya Díaz,19,Masculino,Jesús María,Frecuente
1872,Olivia Roig León,70,Femenino,San Borja,Nuevo
1873,Roberta del Carreras,21,Femenino,Miraflores,Nuevo
1874,Julio César Toro Barrera,50,Masculino,Miraflores,VIP
1875,Diana Olmedo-Puente,21,Femenino,Pueblo Libre,Nuevo
1876,Eustaquio Rico Urrutia,25,Femenino,La Molina,Nuevo
1877,Fidela Lupe Solano Pardo,39,Masculino,Jesús María,Frecuente
1878,Sergio Lledó Acuña,41,Femenino,Lince,Nuevo
1879,Marco Marc Padilla Lillo,32,Femenino,San Miguel,Nuevo
1880,Arcelia Valderrama,62,Masculino,San Miguel,Nuevo
1881,Amílcar Daza Cabrero,32,Masculino,Jesús María,Frecuente
1882,Remedios Lamas Garriga,29,Masculino,San Isidro,VIP
1883,Arturo Agullo Zorrilla,35,Femenino,Miraflores,Nuevo
1884,Segismundo Cepeda-Rosales,54,Masculino,Pueblo Libre,Frecuente
1885,Ángel Manzano Pareja,61,Femenino,Jesús María,Nuevo
1886,Hermenegildo Lorenzo Ibañez,63,Masculino,La Molina,VIP
1887,Ignacio Gimenez Nicolau,19,Femenino,Surco,Nuevo
1888,Adriana Villar Fábregas,18,Masculino,San Miguel,Nuevo
1889,Aroa Rubio Quiroga,42,Masculino,San Miguel,Frecuente
1890,Edgardo Jiménez Escolano,51,Femenino,Surco,Nuevo
1891,Francisca Cueto Tormo,20,Femenino,San Miguel,VIP
1892,Olga del Gómez,35,Masculino,San Miguel,Frecuente
1893,Abril Plaza Lorenzo,69,Masculino,La Molina,VIP
1894,Cándido Sola Dalmau,32,Femenino,Pueblo Libre,Nuevo
1895,Carmina Anselma Daza Sobrino,47,Femenino,Barranco,Nuevo
1896,Cristian Peiró Duran,61,Masculino,San Miguel,Nuevo
1897,Gustavo del Solano,61,Femenino,San Miguel,Nuevo
1898,Édgar Llamas Rivas,50,Femenino,Surco,VIP
1899,Ángel Bustamante Fonseca,22,Femenino,San Borja,Nuevo
1900,Ema del Lledó,67,Femenino,Lince,VIP
1901,Yolanda Ruano-Martí,19,Femenino,Barranco,Nuevo
1902,Tere Monreal Gaya,63,Masculino,Surco,Nuevo
1903,Lilia Amador-Peña,60,Femenino,Barranco,Nuevo
1904,Celso Torre Aller,42,Masculino,La Molina,Nuevo
1905,Bonifacio Fuentes Morera,40,Femenino,San Borja,Nuevo
1906,Telmo Ramis Raya,36,Masculino,Barranco,VIP
1907,Agustina Bru Llamas,41,Femenino,San Isidro,Nuevo
1908,Mariana Calvo,49,Masculino,Miraflores,Nuevo
1909,Chus Ureña Román,30,Femenino,Miraflores,Frecuente
1910,Erasmo de Losada,22,Masculino,San Isidro,Frecuente
1911,Severino Peñas Mateo,66,Masculino,San Borja,VIP
1912,Ariel del Mendizábal,53,Masculino,Pueblo Libre,VIP
1913,Juanita Castro Manrique,55,Femenino,Pueblo Libre,Nuevo
1914,Lucio Heras,57,Femenino,La Molina,Nuevo
1915,Amelia Casal Vall,63,Femenino,San Miguel,Nuevo
1916,Eligia Mateo Guerrero,62,Masculino,La Molina,Frecuente
1917,Dionisio Salazar Padilla,25,Masculino,Miraflores,Nuevo
1918,Armida Garcia,27,Masculino,Lince,VIP
1919,Jesusa Morillo Mir,57,Femenino,San Miguel,Nuevo
1920,Casemiro Tamarit Solsona,36,Masculino,Surco,Nuevo
1921,Nando Barón Girón,64,Masculino,Lince,Nuevo
1922,Agustina Vicens Nebot,25,Femenino,San Isidro,Nuevo
1923,Olalla Solano-Rivera,56,Masculino,Miraflores,Nuevo
1924,Teodora del Benitez,60,Masculino,Jesús María,Frecuente
1925,Nilda Mur Rubio,53,Femenino,Surco,Frecuente
1926,Natividad Sancho Guillen,22,Masculino,Lince,Nuevo
1927,Nadia Nevado Peralta,45,Masculino,La Molina,Nuevo
1928,Ale Revilla Marco,54,Masculino,Surco,Frecuente
1929,Rita Lorenzo Lastra,36,Masculino,Jesús María,Nuevo
1930,Aitana Perez Roldán,59,Femenino,La Molina,Frecuente
1931,Olegario de Cuadrado,24,Masculino,La Molina,Nuevo
1932,Isaac Pagès Cardona,36,Femenino,Surco,Nuevo
1933,Blas Moll Pazos,68,Masculino,La Molina,Nuevo
1934,Baltasar Gallo Rivero,44,Femenino,Miraflores,Frecuente
1935,Juana Conde Chacón,24,Femenino,Lince,Nuevo
1936,Humberto del Vila,32,Masculino,Jesús María,Nuevo
1937,Evangelina Bermúdez Cañellas,18,Femenino,La Molina,Nuevo
1938,Mireia Aguado-Torralba,59,Masculino,La Molina,Nuevo
1939,Hector Lucena Bello,22,Masculino,Surco,Nuevo
1940,Hortensia Bellido Pascual,68,Masculino,Pueblo Libre,Frecuente
1941,Josefina Infante Aranda,62,Masculino,Barranco,Nuevo
1942,Aránzazu Abellán Rosales,18,Masculino,Lince,Frecuente
1943,Gustavo Echeverría Peralta,26,Masculino,La Molina,Nuevo
1944,Amador Tena Barragán,44,Femenino,Surco,Nuevo
1945,Victor Boix-Bilbao,39,Femenino,San Isidro,Nuevo
1946,Isidoro de Guardiola,60,Masculino,Miraflores,Frecuente
1947,Adolfo Verdú Rivera,33,Masculino,Lince,Nuevo
1948,Carlito Bayón Arana,42,Masculino,Jesús María,Nuevo
1949,Virgilio Donoso Castañeda,37,Femenino,San Isidro,Nuevo
1950,Fito Bustos Montes,31,Femenino,Barranco,Nuevo
1951,Reyes Menéndez Figueroa,69,Femenino,San Isidro,Nuevo
1952,Jordi Garmendia-Lastra,22,Masculino,San Borja,Frecuente
1953,Roxana América Cabezas González,22,Masculino,San Isidro,Nuevo
1954,Evangelina Araujo-Vendrell,69,Femenino,Pueblo Libre,Nuevo
1955,Rita Llamas Mata,25,Masculino,San Borja,Nuevo
1956,Esteban Morcillo Folch,41,Masculino,San Borja,Nuevo
1957,Maricruz Verdejo,46,Femenino,San Isidro,Frecuente
1958,Rubén Llano,52,Masculino,La Molina,Frecuente
1959,Raquel Casares Palomino,32,Femenino,Surco,Nuevo
1960,Francisca Palacio Ródenas,36,Masculino,Lince,Frecuente
1961,Luis Miguel Corral Vidal,65,Masculino,Lince,VIP
1962,Félix del Grande,37,Femenino,Pueblo Libre,Nuevo
1963,Delia Torrent Romeu,29,Masculino,Lince,Nuevo
1964,Joaquina Santamaría Cabrera,62,Femenino,San Isidro,Nuevo
1965,Teo de Tello,58,Masculino,Miraflores,Nuevo
1966,Cayetana Durán Espinosa,19,Femenino,San Miguel,Frecuente
1967,Sandra Fonseca Carnero,58,Femenino,Miraflores,VIP
1968,Guillermo de Jurado,47,Femenino,Surco,Frecuente
1969,Casandra Villa-Bermudez,53,Femenino,San Miguel,Nuevo
1970,Pastora Montero Nicolau,24,Femenino,Lince,Nuevo
1971,Fernanda Franch,70,Masculino,Miraflores,Frecuente
1972,Toño Cardona Aliaga,48,Femenino,San Miguel,Nuevo
1973,Elisa Roselló Palomares,50,Masculino,San Miguel,Nuevo
1974,Cesar del Vara,46,Femenino,Barranco,Frecuente
1975,Tecla Roura Bonet,22,Femenino,Surco,Frecuente
1976,Marisol Jara Pol,19,Femenino,Lince,Nuevo
1977,Máximo de Tovar,66,Femenino,Miraflores,Frecuente
1978,Merche de Rocamora,49,Masculino,San Borja,Nuevo
1979,Bernardita Arco Gomila,56,Masculino,Miraflores,Frecuente
1980,Gastón Palau Posada,20,Masculino,San Isidro,Nuevo
1981,Borja del Briones,28,Femenino,La Molina,Nuevo
1982,Ramón Reina Aznar,50,Femenino,San Miguel,VIP
1983,Teófilo Llobet Pereira,67,Masculino,Pueblo Libre,Frecuente
1984,Teresita Ríos Tejera,58,Femenino,Barranco,VIP
1985,Florentino Mendoza,47,Masculino,San Borja,Nuevo
1986,Ani Noguera Arenas,31,Femenino,San Borja,Nuevo
1987,Ibán Figueroa Crespi,47,Masculino,Miraflores,Frecuente
1988,Ricarda Romeu Cuenca,54,Masculino,San Borja,Nuevo
1989,Rosendo Ríos Valbuena,50,Masculino,La Molina,Nuevo
1990,Leocadia Talavera Donaire,61,Femenino,Surco,Nuevo
1991,Quique Sánchez Campillo,61,Femenino,Lince,Frecuente
1992,Bartolomé Zapata Torrecilla,66,Masculino,Surco,Frecuente
1993,Catalina de Cruz,65,Femenino,Pueblo Libre,Nuevo
1994,Rita Talavera Perales,42,Femenino,Pueblo Libre,VIP
1995,Hernando Faustino Arranz Valenciano,62,Femenino,Jesús María,Nuevo
1996,Román Exposito Valencia,36,Femenino,Pueblo Libre,Nuevo
1997,Ámbar de Carbonell,63,Femenino,Miraflores,Nuevo
1998,Lalo Escamilla Catalá,60,Femenino,Surco,Nuevo
1999,Alejo Franch Higueras,29,Masculino,San Isidro,Nuevo
2000,Renata Cornejo,19,Masculino,Surco,Frecuente
